MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanCapabilitiesMaxTrafficClass,1.3.6.1.4.1.5468.100.70.1.1.4,scalar,Unsigned32,read-only,The maximum allowed CoS (Class of Service) value to be used in forwarding voice VLAN traffic.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanCapabilitiesMaxOuiEntryCount,1.3.6.1.4.1.5468.100.70.1.1.5,scalar,Unsigned32,read-only,The maximum number of telephony OUI entry registration.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigGlobalsMgmtAdminState,1.3.6.1.4.1.5468.100.70.1.2.1.1.1,scalar,TruthValue,read-write,"Administrative control for system wide voice VLAN function, TRUE is to enable the voice VLAN function and FALSE is to disable it."
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigGlobalsMgmtVlanId,1.3.6.1.4.1.5468.100.70.1.2.1.1.2,scalar,VTSSUnsigned16,read-write,"VLAN ID, which should be unique in the system, for voice VLAN."
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigGlobalsMgmtAgingTime,1.3.6.1.4.1.5468.100.70.1.2.1.1.3,scalar,Unsigned32,read-write,MAC address aging time (T) for telephony OUI source registrated by voice VLAN. The actual timing in purging the specific entry ranges from T to 2T.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigGlobalsMgmtTrafficClass,1.3.6.1.4.1.5468.100.70.1.2.1.1.4,scalar,Unsigned32,read-write,Traffic class value used in frame CoS queuing insides voice VLAN. All kinds of traffic on voice VLAN apply this traffic class.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigInterfacePortIfIndex,1.3.6.1.4.1.5468.100.70.1.2.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the Voice VLAN port.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigInterfacePortMode,1.3.6.1.4.1.5468.100.70.1.2.2.1.1.2,column,VTSSVoiceVlanPortManagementType,read-write,Management mode of the specific port in voice VLAN. 'disabled' will disjoin the port from voice VLAN. 'forced' will force the port to join voice VLAN.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigInterfacePortDiscoveryProtocol,1.3.6.1.4.1.5468.100.70.1.2.2.1.1.3,column,VTSSVoiceVlanPortDiscoveryProtocol,read-write,"Specify the protocol for detecting attached VoIP devices. It only works when 'automatic' is set in Mode parameter, and voice VLAN will restart automat"
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigInterfacePortSecured,1.3.6.1.4.1.5468.100.70.1.2.2.1.1.4,column,TruthValue,read-write,"Manage the security control of this port interface in voice VLAN, TRUE is to enable the security control and FALSE is to disable it. When it is disabl"
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigOuiPrefix,1.3.6.1.4.1.5468.100.70.1.2.3.1.1.1,column,OCTET STRING (SIZE(3..3)),not-accessible,Address prefix of the telephony OUI. A leading 3 bytes index used to denote whether specific MAC address is presenting a voice device.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigOuiDescription,1.3.6.1.4.1.5468.100.70.1.2.3.1.1.2,column,VTSSDisplayString (SIZE(0..32)),read-write,The description for the specific telephony OUI.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigOuiAction,1.3.6.1.4.1.5468.100.70.1.2.3.1.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigOuiTableRowEditorPrefix,1.3.6.1.4.1.5468.100.70.1.2.3.2.1,scalar,OCTET STRING (SIZE(3..3)),read-write,Address prefix of the telephony OUI. A leading 3 bytes index used to denote whether specific MAC address is presenting a voice device.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigOuiTableRowEditorDescription,1.3.6.1.4.1.5468.100.70.1.2.3.2.2,scalar,VTSSDisplayString (SIZE(0..32)),read-write,The description for the specific telephony OUI.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanConfigOuiTableRowEditorAction,1.3.6.1.4.1.5468.100.70.1.2.3.2.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-PVLAN-MIB,ml540mPvlanCapabilitiesHasVlanMembershipMgmt,1.3.6.1.4.1.5468.100.23.1.1.1,scalar,TruthValue,read-only,The capability to support PVLAN membership configuration by the device.
ML540M-PVLAN-MIB,ml540mPvlanCapabilitiesVlanIdMax,1.3.6.1.4.1.5468.100.23.1.1.2,scalar,Unsigned32,read-only,The maximum VLAN ID of PVLAN membership configuration supported by the device.
ML540M-PVLAN-MIB,ml540mPvlanCapabilitiesVlanIdMin,1.3.6.1.4.1.5468.100.23.1.1.3,scalar,Unsigned32,read-only,The minimum VLAN ID of PVLAN membership configuration supported by the device.
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfaceVlanMembershipPvlanIndex,1.3.6.1.4.1.5468.100.23.1.2.1.1.1.1,column,Unsigned32,not-accessible,Configuration index of the Private VLAN membership table.
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfaceVlanMembershipPortList,1.3.6.1.4.1.5468.100.23.1.2.1.1.1.2,column,VTSSPortList,read-write,It is used to denote the memberships of the specific Private VLAN configuration.
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfaceVlanMembershipAction,1.3.6.1.4.1.5468.100.23.1.2.1.1.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfaceVlanMembershipTableRowEditorPvlanIndex,1.3.6.1.4.1.5468.100.23.1.2.1.2.1,scalar,Unsigned32,read-write,Configuration index of the Private VLAN membership table.
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfaceVlanMembershipTableRowEditorPortList,1.3.6.1.4.1.5468.100.23.1.2.1.2.2,scalar,VTSSPortList,read-write,It is used to denote the memberships of the specific Private VLAN configuration.
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfaceVlanMembershipTableRowEditorAction,1.3.6.1.4.1.5468.100.23.1.2.1.2.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfacePortIsolatationPortIndex,1.3.6.1.4.1.5468.100.23.1.2.1.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the Private VLAN port isolation.
ML540M-PVLAN-MIB,ml540mPvlanConfigInterfacePortIsolatationEnabled,1.3.6.1.4.1.5468.100.23.1.2.1.3.1.2,column,TruthValue,read-write,Enable/Disable the Private VLAN isolation functionality.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationCapabilitiesMaxNumberOfTranslations,1.3.6.1.4.1.5468.100.85.1.1.1,scalar,Unsigned32,read-only,Maximum number of VLAN translation mappings the user can store in the VLAN Translation mapping table.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationGroupId,1.3.6.1.4.1.5468.100.85.1.2.1.1.1.1,column,Integer32 (1..65535),not-accessible,Group ID of the VLAN translation mapping key.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationVlanId,1.3.6.1.4.1.5468.100.85.1.2.1.1.1.2,column,Integer32 (1..4095),not-accessible,Vlan ID of the VLAN translation mapping key.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationTVlanId,1.3.6.1.4.1.5468.100.85.1.2.1.1.1.3,column,Integer32 (1..4095),read-write,Translated VLAN ID of the VLAN translation mapping.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationAction,1.3.6.1.4.1.5468.100.85.1.2.1.1.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationRowEditorGroupId,1.3.6.1.4.1.5468.100.85.1.2.1.2.1,scalar,Integer32 (1..65535),read-write,Group ID of the VLAN translation mapping key.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationRowEditorVlanId,1.3.6.1.4.1.5468.100.85.1.2.1.2.2,scalar,Integer32 (1..4095),read-write,Vlan ID of the VLAN translation mapping key.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationRowEditorTVlanId,1.3.6.1.4.1.5468.100.85.1.2.1.2.3,scalar,Integer32 (1..4095),read-write,Translated VLAN ID of the VLAN translation mapping.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigTranslationRowEditorAction,1.3.6.1.4.1.5468.100.85.1.2.1.2.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigInterfacesIfIfIndex,1.3.6.1.4.1.5468.100.85.1.2.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Interface index number.
ML540M-VLAN-TRANSLATION-MIB,ml540mVlanTranslationConfigInterfacesIfGroupId,1.3.6.1.4.1.5468.100.85.1.2.2.1.1.2,column,Integer32 (1..65535),read-write,Group ID of the interface configuration.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtLossMeasurementAdminState,1.3.6.1.4.1.5468.100.117.1.2.1.1.1,scalar,TruthValue,read-write,"Administrative control for PM's LM function, TRUE is to enable monitoring LM and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtLossMeasurementStorageState,1.3.6.1.4.1.5468.100.117.1.2.1.1.2,scalar,TruthValue,read-write,"Administrative control for storing PM's LM result, TRUE is to enable storing LM statistics and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtLossMeasurementInterval,1.3.6.1.4.1.5468.100.117.1.2.1.1.3,scalar,VTSSUnsigned8 (1..60),read-write,"Interval for tracking LM, in minute. The configurable value ranges from 1 to 60."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtDelayMeasurementAdminState,1.3.6.1.4.1.5468.100.117.1.2.1.1.4,scalar,TruthValue,read-write,"Administrative control for PM's DM function, TRUE is to enable monitoring DM and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtDelayMeasurementStorageState,1.3.6.1.4.1.5468.100.117.1.2.1.1.5,scalar,TruthValue,read-write,"Administrative control for storing PM's DM result, TRUE is to enable storing DM statistics and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtDelayMeasurementInterval,1.3.6.1.4.1.5468.100.117.1.2.1.1.6,scalar,VTSSUnsigned8 (1..60),read-write,"Interval for tracking DM, in minute. The configurable value ranges from 1 to 60."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtDelayMeasurementBinStorageState,1.3.6.1.4.1.5468.100.117.1.2.1.1.7,scalar,TruthValue,read-write,"Administrative control for storing PM's DM bucket result, TRUE is to enable storing DM bucket statistics and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtEvcAdminState,1.3.6.1.4.1.5468.100.117.1.2.1.1.8,scalar,TruthValue,read-write,"Administrative control for PM's EVC monitoring function, TRUE is to enable monitoring EVC and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtEvcStorageState,1.3.6.1.4.1.5468.100.117.1.2.1.1.9,scalar,TruthValue,read-write,"Administrative control for storing PM's EVC monitoring result, TRUE is to enable storing EVC statistics and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsMgmtEvcMeasureInterval,1.3.6.1.4.1.5468.100.117.1.2.1.1.10,scalar,VTSSUnsigned8 (1..60),read-write,"Interval for tracking EVC, in minute. The configurable value ranges from 1 to 60."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsTransferAdminState,1.3.6.1.4.1.5468.100.117.1.2.1.2.1,scalar,TruthValue,read-write,"Administrative control for PM's transfer function, TRUE is to enable sending PM's monitoring result and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsTransferServerUrl,1.3.6.1.4.1.5468.100.117.1.2.1.2.2,scalar,VTSSDisplayString (SIZE(0..64)),read-write,The URL for the server directory that keeps PM's monitoring result.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsTransferIntervalMode,1.3.6.1.4.1.5468.100.117.1.2.1.2.3,scalar,VTSSPerfMonitorTransferMode,read-write,"Transfer mode, based on selected interval type, for sending PM results. When 'all' is set, PM result from all available intervals will be sent. When '"
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsTransferFixedNumberOfInterval,1.3.6.1.4.1.5468.100.117.1.2.1.2.4,scalar,VTSSUnsigned8 (1..96),read-write,PM result from this fixed number of intervals will be sent. It is working only when 'IntervalMode' is 'fixAmount'. The configurable value ranges from 
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsTransferRetryIncompletedTransfer,1.3.6.1.4.1.5468.100.117.1.2.1.2.5,scalar,TruthValue,read-write,"Administrative control to retry sending PM result from last incompleted transmission, TRUE is to enable retrying the incompleted PM result transfer an"
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsXferSchedHourIndex,1.3.6.1.4.1.5468.100.117.1.2.1.3.1.1.1,column,Unsigned32 (0..23),not-accessible,Hour value in 24 hour time.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsXferSchedHourEnabled,1.3.6.1.4.1.5468.100.117.1.2.1.3.1.1.2,column,TruthValue,read-write,"Administrative control for managing the transfer schedule, TRUE is to enable specific time for transfer schedule and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsXferSchedQuarterIndex,1.3.6.1.4.1.5468.100.117.1.2.1.3.2.1.1,column,Unsigned32 (0..3),not-accessible,Quarter value in a hour.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsXferSchedQuarterEnabled,1.3.6.1.4.1.5468.100.117.1.2.1.3.2.1.2,column,TruthValue,read-write,"Administrative control for managing the transfer schedule, TRUE is to enable specific time for transfer schedule and FALSE is to disable it."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsXferSchedOffsetMinute,1.3.6.1.4.1.5468.100.117.1.2.1.3.3.1,scalar,VTSSUnsigned8 (0..15),read-write,The scheduled transfer time offset by minutes. The configurable value ranges from 0 to 15.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorConfigGlobalsXferSchedOffsetRandomSecond,1.3.6.1.4.1.5468.100.117.1.2.1.3.3.2,scalar,VTSSUnsigned16 (0..900),read-write,The scheduled transfer time random offset by seconds. It provides a range for choosing a random second offset. The configurable value ranges from 0 to
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmIntervalId,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.1,column,Unsigned32,not-accessible,The measurement interval identifier for the performance monitor data sets.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmEntryId,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.2,column,Unsigned32,not-accessible,The entry identifier for the performance monitor data sets.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepInstance,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.3,column,VTSSUnsigned16,read-only,The MEP instance for the performance monitor data sets.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmResidencePort,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.4,column,VTSSInterfaceIndex,read-only,The residence port for the MEP.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepId,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.5,column,VTSSUnsigned16,read-only,Two bytes CCM MEP ID in the transmitted CCM.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepMacAddress,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.6,column,MacAddress,read-only,MAC address of this MEP which can be used by other MEP when unicast is selected.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepPeerMepId,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.7,column,VTSSUnsigned16,read-only,An expected MEP identifier in the received CCM.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepPeerMacAddress,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.8,column,MacAddress,read-only,"MAC address to be used when unicast is selected with the peer MEP. Also, this MAC is used to create HW checking of receiving CCM PDU from this MEP."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepDirection,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.10,column,VTSSPerfMonitorMepDirection,read-only,Upstream or downstream that needs to be monitored.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepLevel,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.11,column,VTSSUnsigned8,read-only,The MEG level of this MEP.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepFlowInstance,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.12,column,VTSSInterfaceIndex,read-only,The MEP is related to this flow depends on 'MepDomain'.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmMepTaggedVid,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.13,column,VTSSUnsigned16,read-only,An outer C/S-tag or the subscriber VID that identifies the subscriber flow in EVC where the MIP is active.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmPriority,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.14,column,Unsigned32,read-only,The priority to be inserted as PCP bits in TAG (if any).
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmRate,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.15,column,VTSSPerfMonitorMepRate,read-only,Frame rate of CCM/LMM PDU which is the inverse of transmission period as described in Y.1731.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmTx,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.16,column,Unsigned32,read-only,The number of frame transmitted.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmRx,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.17,column,Unsigned32,read-only,The number of frame received.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmNearEndLossCount,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.18,column,Unsigned32,read-only,The near end loss count.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmNearEndLossRate,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.19,column,Unsigned32,read-only,The near end loss ratio.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmFarEndLossCount,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.20,column,Unsigned32,read-only,The far end loss count.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsLmFarEndLossRate,1.3.6.1.4.1.5468.100.117.1.3.1.1.1.21,column,Unsigned32,read-only,The far end loss ratio.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmIntervalId,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.1,column,Unsigned32,not-accessible,The measurement interval identifier for the performance monitor data sets.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmEntryId,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.2,column,Unsigned32,not-accessible,The entry identifier for the performance monitor data sets.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepInstance,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.3,column,VTSSUnsigned16,read-only,The MEP instance for the performance monitor data sets.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmResidencePort,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.4,column,VTSSInterfaceIndex,read-only,The residence port for the MEP.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepId,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.5,column,VTSSUnsigned16,read-only,Two bytes CCM MEP ID in the transmitted CCM.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepMacAddress,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.6,column,MacAddress,read-only,MAC address of this MEP which can be used by other MEP when unicast is selected.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepPeerMepId,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.7,column,VTSSUnsigned16,read-only,An expected MEP identifier in the received CCM.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepPeerMacAddress,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.8,column,MacAddress,read-only,"MAC address to be used when unicast is selected with the peer MEP. Also, this MAC is used to create HW checking of receiving CCM PDU from this MEP."
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepDirection,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.10,column,VTSSPerfMonitorMepDirection,read-only,Upstream or downstream that needs to be monitored.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepLevel,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.11,column,VTSSUnsigned8,read-only,The MEG level of this MEP.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepFlowInstance,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.12,column,VTSSInterfaceIndex,read-only,The MEP is related to this flow depends on 'MepDomain'.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmMepTaggedVid,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.13,column,VTSSUnsigned16,read-only,An outer C/S-tag or the subscriber VID that identifies the subscriber flow in EVC where the MIP is active.
ML540M-PERF-MONITOR-MIB,ml540mPerfMonitorStatusStatisticsDmPriority,1.3.6.1.4.1.5468.100.117.1.3.1.2.1.14,column,Unsigned32,read-only,The priority to be inserted as PCP bits in TAG (if any).
