device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
switch,ML540M-QOS-MIB,ml540mQosConfigInterfacePcp,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.4,column,unsigned32,,packets,description text,read-write,yes,no,qosConfigInterfacePcp,The default PCP value a packet is classified to. Valid range is 0-7. This object is only valid if QosCapabilitiesHasFixedTagCosMap is false.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceDei,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.5,column,textual-convention,VTSSUnsigned8,packets,description text,read-write,yes,no,qosConfigInterfaceDei,The default DEI value a packet is classified to. Valid range is 0-1. This object is only valid if QosCapabilitiesHasFixedTagCosMap is false.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTrustTag,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.6,column,boolean,TruthValue,packets,description text,read-write,yes,no,qosConfigInterfaceTrustTag,"If true and the packet is VLAN tagged, then the CoS and DPL assigned to the packet is the PCP and DEI value in the packet mapped to a CoS and DPL valu"
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTrustDscp,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.7,column,boolean,TruthValue,packets,description text,read-write,yes,no,qosConfigInterfaceTrustDscp,"If true and the packet type is IPv4 or IPv6 and the packet DSCP value is trusted in qosConfigGlobalsDscpTable, then the CoS and DPL assigned to the pa"
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceDwrrCount,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.8,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,qosConfigInterfaceDwrrCount,The number of queues that are running Deficit Weighted Round Robin scheduling. This value is restricted to 0 or one of the values defined by qosCapabi
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagRemarkingMode,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.9,column,textual-convention,VTSSQosTagRemarkingMode,,,read-write,yes,no,qosConfigInterfaceTagRemarkingMode,Selects the tag remarking mode for egress. Valid values are: 'classified' : Remark the tag with the classified values of PCP and DEI. 'default' : Rema
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagPcp,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.10,column,unsigned32,,packets,description text,read-write,yes,no,qosConfigInterfaceTagPcp,The PCP value to put in the packet if TagRemarkingMode is set to 'default'. Valid range is 0-7. This object is only valid if QosCapabilitiesHasTagRema
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagDei,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.11,column,textual-convention,VTSSUnsigned8,packets,description text,read-write,yes,no,qosConfigInterfaceTagDei,The DEI value to put in the packet if TagRemarkingMode is set to 'default'. Valid range is 0-1. This object is only valid if QosCapabilitiesHasTagRema
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceDscpTranslate,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.12,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceDscpTranslate,If true then the classified DSCP value is the DSCP value in the packed mapped to a new DSCP value defined in qosConfigGlobalsDscpTable.IngressTranslat
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceDscpClassify,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.13,column,textual-convention,VTSSQosDscpClassify,,,read-write,yes,no,qosConfigInterfaceDscpClassify,If qosCapabilitiesHasDscpDplClassification is true: Selects if and how the classified DSCP is based on the classified CoS and DPL for IPv4 and IPv6 pa
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceDscpRemark,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.14,column,textual-convention,VTSSQosDscpRemark,packets,description text,read-write,yes,no,qosConfigInterfaceDscpRemark,If qosCapabilitiesHasDscpDplRemarking is true: Selects if and how the classified DSCP is written into the packet at egress. Valid values are: 'disable
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQceAddressMode,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.15,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceQceAddressMode,"If false, the QCE classification for this interface is based on source (SMAC/SIP) addresses. If true, the QCE classification for this interface is bas"
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQceKeyType,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.16,column,textual-convention,VTSSVcapKeyType,packets,description text,read-write,yes,no,qosConfigInterfaceQceKeyType,"The key type specifying the key generated for packets received on the interface. Valid values are: 'normal' : Half key, match outer tag, SIP and SMAC."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceWredGroup,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.17,column,unsigned32,,,,read-write,yes,no,qosConfigInterfaceWredGroup,The WRED group an interface is a member of. This object is only valid if QosCapabilitiesHasWredV3 is true.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceTagToCosIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosPcp,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.2,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceTagToCosPcp,PCP index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosDei,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.3,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceTagToCosDei,DEI index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosCos,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.4,column,unsigned32,,,,read-write,yes,no,qosConfigInterfaceTagToCosCos,The CoS value which this entry maps to. Valid range is qosCapabilitiesClassMin-qosCapabilitiesClassMax.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosDpl,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.5,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,qosConfigInterfaceTagToCosDpl,The DPL (Drop Precedence Level) value which this entry maps to. Valid range is qosCapabilitiesDplMin-qosCapabilitiesDplMax.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceCosToTagIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagCos,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.2,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceCosToTagCos,CoS index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagDpl,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.3,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceCosToTagDpl,DPL index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagPcp,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.4,column,unsigned32,,,,read-write,yes,no,qosConfigInterfaceCosToTagPcp,The PCP value which this entry maps to. Valid range is 0-7.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagDei,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.5,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,qosConfigInterfaceCosToTagDei,The DEI value which this entry maps to. Valid range is 0-1.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfacePolicerIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerEnable,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.2,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfacePolicerEnable,"If true, the port policer is enabled."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerFrameRate,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.3,column,boolean,TruthValue,kbps,description text,read-write,yes,no,qosConfigInterfacePolicerFrameRate,"If true, the rate is measured in fps instead of kbps."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerFlowControl,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.4,column,boolean,TruthValue,frames,description text,read-write,yes,no,qosConfigInterfacePolicerFlowControl,"If true, and flow control is enabled on the interface, then issue flow control pause frames instead of discarding frames. This object is only valid if"
switch,ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerCir,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.5,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfacePolicerCir,Committed Information Rate. Measured in kbps if FrameRate is false and fps if FrameRate is true. Valid range is qosCapabilitiesBitrateMin-qosCapabilit
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceQueuePolicerIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerQueue,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.2,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceQueuePolicerQueue,Queue index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerEnable,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.3,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceQueuePolicerEnable,"If true, the queue policer is enabled."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerCir,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.6,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfaceQueuePolicerCir,Committed Information Rate. Measured in kbps. Valid range is qosCapabilitiesBitrateMin-qosCapabilitiesBitrateMax
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceShaperIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperEnable,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.2,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceShaperEnable,"If true, the port shaper is enabled."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperCir,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.3,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfaceShaperCir,Committed Information Rate. Measured in kbps. Valid range is qosCapabilitiesBitrateMin-qosCapabilitiesBitrateMax
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperRateType,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.4,column,textual-convention,VTSSQosShaperRateType,,,read-write,yes,no,qosConfigInterfaceShaperRateType,Indicates the shaper's rate type. Valid selections are line-rate (0) and data-rate (1). This object is only valid if QosCapabilitiesHasShapersRt is tr
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceQueueShaperIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperQueue,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.2,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceQueueShaperQueue,Queue index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperEnable,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.3,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceQueueShaperEnable,"If true, the queue shaper is enabled."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperExcess,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.4,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceQueueShaperExcess,"If true, then allow this queue to get a share of the excess bandwidth. Excess bandwidth is allowed if this shaper is closed and no other queues with o"
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperCir,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.5,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfaceQueueShaperCir,Committed Information Rate. Measured in kbps. Valid range is qosCapabilitiesBitrateMin-qosCapabilitiesBitrateMax
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperRateType,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.6,column,textual-convention,VTSSQosShaperRateType,,,read-write,yes,no,qosConfigInterfaceQueueShaperRateType,Indicates the shaper's rate type. Valid selections are line-rate (0) and data-rate (1). NOTE: This configuration is valid only for Normal port mode. I
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceSchedulerIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.8.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceSchedulerIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceSchedulerQueue,1.3.6.1.4.1.5468.100.14.1.2.2.8.1.2,column,integer,,,,not-accessible,no,yes,qosConfigInterfaceSchedulerQueue,Queue index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceSchedulerWeight,1.3.6.1.4.1.5468.100.14.1.2.2.8.1.3,column,textual-convention,VTSSPercent,percent,textual convention VTSSPercent,read-write,yes,no,qosConfigInterfaceSchedulerWeight,The weight for this queue. Valid range is 1-100.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnicastIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.9.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceStormPolicerUnicastIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnicastEnable,1.3.6.1.4.1.5468.100.14.1.2.2.9.1.2,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceStormPolicerUnicastEnable,"If true, the storm policer is enabled. This object is only valid if QosCapabilitiesHasPortStormPolicers is true."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnicastFrameRate,1.3.6.1.4.1.5468.100.14.1.2.2.9.1.3,column,boolean,TruthValue,kbps,description text,read-write,yes,no,qosConfigInterfaceStormPolicerUnicastFrameRate,"If true, the rate is measured in fps instead of kbps. This object is only valid if QosCapabilitiesHasPortStormPolicers is true."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnicastCir,1.3.6.1.4.1.5468.100.14.1.2.2.9.1.4,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfaceStormPolicerUnicastCir,Committed Information Rate. Measured in kbps if FrameRate is false and fps if FrameRate is true. Valid range is qosCapabilitiesBitrateMin-qosCapabilit
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerBroadcastIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.10.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceStormPolicerBroadcastIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerBroadcastEnable,1.3.6.1.4.1.5468.100.14.1.2.2.10.1.2,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceStormPolicerBroadcastEnable,"If true, the storm policer is enabled. This object is only valid if QosCapabilitiesHasPortStormPolicers is true."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerBroadcastFrameRate,1.3.6.1.4.1.5468.100.14.1.2.2.10.1.3,column,boolean,TruthValue,kbps,description text,read-write,yes,no,qosConfigInterfaceStormPolicerBroadcastFrameRate,"If true, the rate is measured in fps instead of kbps. This object is only valid if QosCapabilitiesHasPortStormPolicers is true."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerBroadcastCir,1.3.6.1.4.1.5468.100.14.1.2.2.10.1.4,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfaceStormPolicerBroadcastCir,Committed Information Rate. Measured in kbps if FrameRate is false and fps if FrameRate is true. Valid range is qosCapabilitiesBitrateMin-qosCapabilit
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnknownIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.11.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,qosConfigInterfaceStormPolicerUnknownIfIndex,Logical interface index.
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnknownEnable,1.3.6.1.4.1.5468.100.14.1.2.2.11.1.2,column,boolean,TruthValue,,,read-write,yes,no,qosConfigInterfaceStormPolicerUnknownEnable,"If true, the storm policer is enabled. This object is only valid if QosCapabilitiesHasPortStormPolicers is true."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnknownFrameRate,1.3.6.1.4.1.5468.100.14.1.2.2.11.1.3,column,boolean,TruthValue,kbps,description text,read-write,yes,no,qosConfigInterfaceStormPolicerUnknownFrameRate,"If true, the rate is measured in fps instead of kbps. This object is only valid if QosCapabilitiesHasPortStormPolicers is true."
switch,ML540M-QOS-MIB,ml540mQosConfigInterfaceStormPolicerUnknownCir,1.3.6.1.4.1.5468.100.14.1.2.2.11.1.4,column,unsigned32,,kbps,description text,read-write,yes,no,qosConfigInterfaceStormPolicerUnknownCir,Committed Information Rate. Measured in kbps if FrameRate is false and fps if FrameRate is true. Valid range is qosCapabilitiesBitrateMin-qosCapabilit
switch,ML540M-QOS-MIB,ml540mQosConfigQceQceId,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.1,column,integer,,,,not-accessible,no,yes,qosConfigQceQceId,"QCE Id. Valid range is qosCapabilitiesQceIdMin-qosCapabilitiesQceIdMax or 0. Using a value of 0 when adding a new QCE, will assign the QCE Id in the n"
switch,ML540M-QOS-MIB,ml540mQosConfigQceNextQceId,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.2,column,unsigned32,,,,read-write,yes,no,qosConfigQceNextQceId,"QCE Id of the next QCE. Valid range is qosCapabilitiesQceIdMin-qosCapabilitiesQceIdMax or 0. The value 0, denotes the end of the list."
switch,ML540M-QOS-MIB,ml540mQosConfigQceSwitchId,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.3,column,unsigned32,,,,read-write,yes,no,qosConfigQceSwitchId,Indicates the switch on which this QCE is active.Valid range is documented in the Stacking MIB. This object is only valid on stacking platforms.
switch,ML540M-QOS-MIB,ml540mQosConfigQcePortList,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.4,column,textual-convention,VTSSPortList,,,read-write,yes,no,qosConfigQcePortList,List of ports that are member of this QCE.
switch,ML540M-QOS-MIB,ml540mQosConfigQceDestMacType,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.5,column,textual-convention,VTSSDestMacType,,,read-write,yes,no,qosConfigQceDestMacType,Indicates the destination MAC type to match.
switch,ML540M-QOS-MIB,ml540mQosConfigQceDestMac,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.6,column,mac-address,MacAddress,packets,description text,read-write,yes,no,qosConfigQceDestMac,Indicates the 48 bits destination MAC address. The packets destination address is AND-ed with the value of DestMacMask and then compared against the v
switch,ML540M-QOS-MIB,ml540mQosConfigQceDestMacMask,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.7,column,mac-address,MacAddress,,,read-write,yes,no,qosConfigQceDestMacMask,Indicates the 48 bits destination MAC address mask. Valid values are 00-00-00-00-00-00 or ff-ff-ff-ff-ff-ff. This object is only valid if QosCapabilit
switch,ML540M-QOS-MIB,ml540mQosConfigQceSrcMac,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.8,column,mac-address,MacAddress,packets,description text,read-write,yes,no,qosConfigQceSrcMac,Indicates the 48 bits source MAC address. The packets source address is AND-ed with the value of SrcMacMask and then compared against the value of thi
switch,ML540M-QOS-MIB,ml540mQosConfigQceSrcMacMask,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.9,column,mac-address,MacAddress,,,read-write,yes,no,qosConfigQceSrcMacMask,Indicates the 48 bits source MAC address mask. Valid values are 00-00-00-00-00-00 or ff-ff-ff-ff-ff-ff.
switch,ML540M-QOS-MIB,ml540mQosConfigQceVlanTagType,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.10,column,textual-convention,VTSSVlanTagType,,,read-write,yes,no,qosConfigQceVlanTagType,Indicates the VLAN tag type to match. The value cTagged(3) is only supported if qosCapabilitiesHasCTag is true. The value sTagged(3) is only supported
switch,ML540M-QOS-MIB,ml540mQosConfigQceVlanIdOp,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.11,column,textual-convention,VTSSASRType,packets,description text,read-write,yes,no,qosConfigQceVlanIdOp,Indicates how a packets's VLAN ID is to be compared.
switch,ML540M-QOS-MIB,ml540mQosConfigQceVlanId,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.12,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,qosConfigQceVlanId,"The VLAN ID to be compared. If the VlanIdOp object in the same row is range(2), this object will be the starting VLAN ID of the range. Valid range is"
switch,ML540M-QOS-MIB,ml540mQosConfigQceVlanIdRange,1.3.6.1.4.1.5468.100.14.1.2.3.1.1.13,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,qosConfigQceVlanIdRange,"The VLAN ID to be compared. If the VlanIdOp object in the same row is range(2), this object will be the ending VLAN ID of the range. Valid range is vl"
